assignees__id,assignees__login,assignees__name,author__id,author__is_bot,author__login,author__name,body,closed,closedAt,comments__id,comments__author__login,comments__authorAssociation,comments__body,comments__createdAt,comments__includesCreatedEdit,comments__isMinimized,comments__minimizedReason,comments__url,comments__viewerDidAuthor,createdAt,id,labels__id,labels__name,labels__description,labels__color,milestone__number,milestone__title,milestone__description,milestone__dueOn,number,projectItems__status__optionId,projectItems__status__name,projectItems__title,state,title,updatedAt,url
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,  - [ ] #126\r\n  - [ ] #127\r\n  - [ ] #128\r\n  - [ ] #129\r\n  - [ ] #130\r\n  - [ ] #131,FALSE,,,,,,,,,,,,5/19/23 3:46,I_kwDOFen07c5mUKL5,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,8,2023-2024,Task Tracking Milestone for 2023,12/31/24 12:00 AM,138,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Huxley News,7/18/23 5:26,https://github.com/Zwiqler94/jz-portfolio/issues/138
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,- [x] #293\r\n- [ ] #294,FALSE,,,,,,,,,,,,5/19/23 3:42,I_kwDOFen07c5mUJml,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,8,2023-2024,Task Tracking Milestone for 2023,12/31/24 12:00 AM,137,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Social Page,7/18/23 5:35,https://github.com/Zwiqler94/jz-portfolio/issues/137
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,Decide on homepage purposes ,FALSE,,,,,,,,,,,,5/19/23 3:42,I_kwDOFen07c5mUJmA,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,136,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Homepage,9/9/23 21:33,https://github.com/Zwiqler94/jz-portfolio/issues/136
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,- [ ] #120 \r\n- [x] #122 \r\n- [x] #123 \r\n- [ ] #124 \r\n- [x] #282,FALSE,,,,,,,,,,,,5/19/23 3:42,I_kwDOFen07c5mUJll,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,8,2023-2024,Task Tracking Milestone for 2023,12/31/24 12:00 AM,135,dd6d47d5,🏗 In progress,@Zwiqler94's Portfolio Backlog,OPEN,About Me,8/31/23 1:18,https://github.com/Zwiqler94/jz-portfolio/issues/135
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHim,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,134,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Mental Health,9/9/23 21:34,https://github.com/Zwiqler94/jz-portfolio/issues/134
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
